id,question,reason,query_id,input_text,retrieved_indices,retrieved_scores,method
1059,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""방 안은 숨소리가 들릴만큼 조용했다.""",'들릴만큼'은 '들리다'에 '-만큼'이 결합한 합성어이다. 이는 '들리다'에 '-어'나 '-으니'가 붙는다고 보아 '들릴만큼'으로 적는다.,309,'들릴만큼'은 '들리다'에 '-만큼'이 결합한 합성어이다. 이는 '들리다'에 '-어'나 '-으니'가 붙는다고 보아 '들릴만큼'으로 적는다.,"[104, 39, 99, 34, 92, 27, 96, 31, 107, 42]","[0.8628033399581909, 0.8628033399581909, 0.8587369322776794, 0.8587369322776794, 0.8411452174186707, 0.8411452174186707, 0.8318915963172913, 0.8318915963172913, 0.8224621415138245, 0.8224621415138245]",method2_semantic_embedding
1060,"""이 집은 마당이 {넓다랗다/널따랗다}."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.","'넓다랗다'는 '넓다'와 '다랗다'가 결합한 합성어이다. 이 합성어는 앞말 '넓다'가 모음으로 끝나고 뒷말 '다랗다'의 첫소리가 된소리로 발음되는 사잇소리 현상이 나타나므로, 사이시옷을 받치어 '넓따랗다'로 발음한다. 단, 이 합성어는 '넓다랗다'로 적는 경우도 있다.",310,"'넓다랗다'는 '넓다'와 '다랗다'가 결합한 합성어이다. 이 합성어는 앞말 '넓다'가 모음으로 끝나고 뒷말 '다랗다'의 첫소리가 된소리로 발음되는 사잇소리 현상이 나타나므로, 사이시옷을 받치어 '넓따랗다'로 발음한다. 단, 이 합성어는 '넓다랗다'로 적는 경우도 있다.","[107, 42, 104, 39, 92, 27, 117, 52, 83, 18]","[0.8751631379127502, 0.8751631379127502, 0.8676671981811523, 0.8676671981811523, 0.8370235562324524, 0.8370235562324524, 0.8333132863044739, 0.8333132863044739, 0.8324396014213562, 0.8324396014213562]",method2_semantic_embedding
1061,"""요즘 들어 형의 행동이 눈에 {띠게/띄게} 달라졌다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",'띠'는 '띄'와 '띠'로 구별할 수 없을 때 '띄'로 적는다. '띠'는 '띄'와 '띠'로 구별할 수 없으므로 '띄'로 적는다.,311,'띠'는 '띄'와 '띠'로 구별할 수 없을 때 '띄'로 적는다. '띠'는 '띄'와 '띠'로 구별할 수 없으므로 '띄'로 적는다.,"[83, 18, 104, 39, 122, 57, 88, 23, 106, 41]","[0.8313354849815369, 0.8313354849815369, 0.8235276937484741, 0.8235276937484741, 0.8233088850975037, 0.8233088850975037, 0.8210707902908325, 0.8210707902908325, 0.8167348504066467, 0.8167348504066467]",method2_semantic_embedding
1062,"""{녹녹지/녹록지} 않은 상대를 만났다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",'녹록하다'는 '녹색이 나다'를 뜻하는 말로 '녹록지 않다'는 '녹색이 나지 않다'를 뜻한다. '녹록지 않은'은 '녹록하지 않은'의 준말이다. '녹록지 않은'이 '녹록하지 않은'의 준말이므로 앞말에 '-지'를 붙여서 '녹록지 않은'으로 줄일 수 있다.,312,'녹록하다'는 '녹색이 나다'를 뜻하는 말로 '녹록지 않다'는 '녹색이 나지 않다'를 뜻한다. '녹록지 않은'은 '녹록하지 않은'의 준말이다. '녹록지 않은'이 '녹록하지 않은'의 준말이므로 앞말에 '-지'를 붙여서 '녹록지 않은'으로 줄일 수 있다.,"[104, 39, 83, 18, 99, 34, 92, 27, 116, 51]","[0.8189753293991089, 0.8189753293991089, 0.8064596652984619, 0.8064596652984619, 0.804537296295166, 0.804537296295166, 0.8044315576553345, 0.8044315576553345, 0.8039804100990295, 0.8039804100990295]",method2_semantic_embedding
1063,"""곧바로 전화가 {걸려 왔다/걸려왔다}."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",'걸려 왔다'는 '걸려'와 '오다'의 결합형 '오다'가 결합한 복합 용언이다. 따라서 '걸려 왔다'는 '걸려'와 '오다'의 결합형 '오다'가 결합한 복합 용언이므로 앞말과 띄어 쓴다.,313,'걸려 왔다'는 '걸려'와 '오다'의 결합형 '오다'가 결합한 복합 용언이다. 따라서 '걸려 왔다'는 '걸려'와 '오다'의 결합형 '오다'가 결합한 복합 용언이므로 앞말과 띄어 쓴다.,"[92, 27, 104, 39, 99, 34, 101, 36, 98, 33]","[0.8358423113822937, 0.8358423113822937, 0.8322572112083435, 0.8322572112083435, 0.8237671852111816, 0.8237671852111816, 0.8151524066925049, 0.8151524066925049, 0.80938321352005, 0.80938321352005]",method2_semantic_embedding
1064,"""내년에 뿌릴 씨앗은 {뒤웅박/뒝박}에 담아 두었다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",'ㄷ' 소리로 나는 받침 중에서 'ㄷ'으로 적는 것은 소리가 짧게 나는 경우이다. '뒤웅박'의 '웅'은 소리가 짧게 나므로 '뒝박'이 아니라 '뒤웅박'으로 적는다.,314,'ㄷ' 소리로 나는 받침 중에서 'ㄷ'으로 적는 것은 소리가 짧게 나는 경우이다. '뒤웅박'의 '웅'은 소리가 짧게 나므로 '뒝박'이 아니라 '뒤웅박'으로 적는다.,"[127, 62, 125, 60, 126, 61, 106, 41, 121, 56]","[0.9219735860824585, 0.9219735860824585, 0.8789443969726562, 0.8789443969726562, 0.8742861747741699, 0.8742861747741699, 0.8689774870872498, 0.8689774870872498, 0.8637356758117676, 0.8637356758117676]",method2_semantic_embedding
1065,"""{활주로에서뿐만/활주로에서 뿐만} 아니라 항공 모함에서도 날아오를 수 있다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.","'뿐'은 '그것만으로는 끝나지 않다'의 뜻을 나타내는 말로, '뿐'만으로는 '그것만으로는 끝나지 않다'의 의미를 완전히 나타낼 수 없다. 따라서 '뿐'에 '-만'이 결합하여 '그것만으로는 끝나지 않고 다른 것도 있다'의 뜻을 나타내는 '뿐만'이 생기더라도 '뿐'만으로는 의미를 완전히 나타낼 수 없다. 이러한 이유로 '뿐만'은 하나의 단어가 아니라 '뿐'과 '만'의 합성어로 인식하고, 띄어 쓴다.",315,"'뿐'은 '그것만으로는 끝나지 않다'의 뜻을 나타내는 말로, '뿐'만으로는 '그것만으로는 끝나지 않다'의 의미를 완전히 나타낼 수 없다. 따라서 '뿐'에 '-만'이 결합하여 '그것만으로는 끝나지 않고 다른 것도 있다'의 뜻을 나타내는 '뿐만'이 생기더라도 '뿐'만으로는 의미를 완전히 나타낼 수 없다. 이러한 이유로 '뿐만'은 하나의 단어가 아니라 '뿐'과 '만'의 합성어로 인식하고, 띄어 쓴다.","[104, 39, 83, 18, 78, 13, 92, 27, 118, 53]","[0.8523470759391785, 0.8523470759391785, 0.8374347686767578, 0.8374347686767578, 0.8253588676452637, 0.8253588676452637, 0.8236812353134155, 0.8236812353134155, 0.8103687167167664, 0.8103687167167664]",method2_semantic_embedding
1066,"""대학에 가더니 아주 {멋쟁이/멋장이}가 되어서 왔어."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",'쟁이'는 '재능이나 능력이 뛰어나다'를 나타내는 접미사이다. 반면 '장이'는 '장난을 치다'를 나타내는 접미사이다. 이 문장의 '멋쟁이'는 '재능이나 능력이 뛰어나다'를 나타내므로 '멋쟁이'가 옳다.,316,'쟁이'는 '재능이나 능력이 뛰어나다'를 나타내는 접미사이다. 반면 '장이'는 '장난을 치다'를 나타내는 접미사이다. 이 문장의 '멋쟁이'는 '재능이나 능력이 뛰어나다'를 나타내므로 '멋쟁이'가 옳다.,"[104, 39, 99, 34, 83, 18, 78, 13, 92, 27]","[0.8184284567832947, 0.8184284567832947, 0.802132248878479, 0.802132248878479, 0.799845814704895, 0.799845814704895, 0.7983115911483765, 0.7983115911483765, 0.7882106304168701, 0.7882106304168701]",method2_semantic_embedding
1067,"""자주 가던 자기만의 {스팟/스폿} 같은 데 있잖아요."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",스폿(spot)의 원어 발음은 [spɒt]으로 [ɒ]는 '오'로 표기한다. 따라서 '스팟'이 옳다.,317,스폿(spot)의 원어 발음은 [spɒt]으로 [ɒ]는 '오'로 표기한다. 따라서 '스팟'이 옳다.,"[167, 168, 166, 171, 175, 160, 161, 177, 66, 1]","[0.7857097387313843, 0.7636531591415405, 0.7604350447654724, 0.7574419379234314, 0.7496826648712158, 0.746031641960144, 0.7457874417304993, 0.7453940510749817, 0.7432233691215515, 0.7432233691215515]",method2_semantic_embedding
1068,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""그것은 내가 읽었던 것과 같은 책이였다.""",어간 끝음절의 모음이 'ㅣ'일 때는 'ㅣ'를 'ㅐ'로 바꾸어 적는다. '이었다'는 '이었다'의 어간 끝음절의 모음이 'ㅣ'이기 때문에 '이었다'로 적는다.,318,어간 끝음절의 모음이 'ㅣ'일 때는 'ㅣ'를 'ㅐ'로 바꾸어 적는다. '이었다'는 '이었다'의 어간 끝음절의 모음이 'ㅣ'이기 때문에 '이었다'로 적는다.,"[111, 46, 93, 28, 112, 47, 113, 48, 114, 49]","[0.9055994749069214, 0.9055994749069214, 0.8983482718467712, 0.8983482718467712, 0.8883112668991089, 0.8883112668991089, 0.885326087474823, 0.885326087474823, 0.8804263472557068, 0.8804263472557068]",method2_semantic_embedding
1069,"""아스팔트 위로 {아지랑이/아지랭이}가 피어올랐다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",'아지랑이'는 '아지랭이'가 아닌 '아지랑이'로 쓴다. '아지랑이'는 '아지랑'에 '-이'가 결합한 형태이다. '아지랑'은 '아지'에 '-랑'이 결합한 형태이다. '아지'는 '아'와 '지'의 결합이다. '아'와 '지'는 모두 모음 뒤에 오는 첩자이므로 앞말에 붙여서 '아지'로 하나의 단어를 형성한다. 따라서 '아지랑이'는 '아지랭이'가 아닌 '아지랑이'로 쓴다.,319,'아지랑이'는 '아지랭이'가 아닌 '아지랑이'로 쓴다. '아지랑이'는 '아지랑'에 '-이'가 결합한 형태이다. '아지랑'은 '아지'에 '-랑'이 결합한 형태이다. '아지'는 '아'와 '지'의 결합이다. '아'와 '지'는 모두 모음 뒤에 오는 첩자이므로 앞말에 붙여서 '아지'로 하나의 단어를 형성한다. 따라서 '아지랑이'는 '아지랭이'가 아닌 '아지랑이'로 쓴다.,"[107, 42, 99, 34, 104, 39, 96, 31, 117, 52]","[0.8440656065940857, 0.8440656065940857, 0.838379442691803, 0.838379442691803, 0.8371089100837708, 0.8371089100837708, 0.832988977432251, 0.832988977432251, 0.8313367366790771, 0.8313367366790771]",method2_semantic_embedding
1070,"""나는 {열 여덟/열여덟} 살이다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.",'열 여덟'은 '열'과 '여덟'이 결합한 복합 명사이다. 따라서 띄어 쓴다.,320,'열 여덟'은 '열'과 '여덟'이 결합한 복합 명사이다. 따라서 띄어 쓴다.,"[104, 39, 83, 18, 122, 57, 165, 133, 134, 107]","[0.823590874671936, 0.823590874671936, 0.8174574375152588, 0.8174574375152588, 0.8055022954940796, 0.8055022954940796, 0.7991018295288086, 0.797700822353363, 0.7879905104637146, 0.7871774435043335]",method2_semantic_embedding
1071,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""혹시라도 아기가 깰까 봐 조심이 옮겼다.""","'깨지다'는 '깨다'에 '-지다'가 결합한 말로, '깨다'의 본뜻은 '깨닫다'이다. '깨지다'는 '깨지다'의 본뜻인 '깨닫다'의 의미를 잃고 '깨다'의 본뜻인 '깨닫다'의 의미를 유지하면서 '깨지다'의 의미를 가진 말로 발전하였다. 따라서 '깨지다'를 '깨다'에 '-지다'가 결합한 복합어로 보아 '깨지다'라고 적는다.",321,"'깨지다'는 '깨다'에 '-지다'가 결합한 말로, '깨다'의 본뜻은 '깨닫다'이다. '깨지다'는 '깨지다'의 본뜻인 '깨닫다'의 의미를 잃고 '깨다'의 본뜻인 '깨닫다'의 의미를 유지하면서 '깨지다'의 의미를 가진 말로 발전하였다. 따라서 '깨지다'를 '깨다'에 '-지다'가 결합한 복합어로 보아 '깨지다'라고 적는다.","[92, 27, 104, 39, 99, 34, 96, 31, 83, 18]","[0.8325571417808533, 0.8325571417808533, 0.8307242393493652, 0.8307242393493652, 0.8282619118690491, 0.8282619118690491, 0.8166000843048096, 0.8166000843048096, 0.8052703738212585, 0.8052703738212585]",method2_semantic_embedding
1072,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""무엇이 잘못되었는지 곰곰히 생각해 보았다.""",'곰곰이'는 '곰곰히'와 같이 '곰곰'에 '-이'가 붙은 형태로 된 말이다. '곰곰이'는 '곰곰히'의 준말이므로 '곰곰이'로 써야 한다.,322,'곰곰이'는 '곰곰히'와 같이 '곰곰'에 '-이'가 붙은 형태로 된 말이다. '곰곰이'는 '곰곰히'의 준말이므로 '곰곰이'로 써야 한다.,"[104, 39, 92, 27, 99, 34, 96, 31, 83, 18]","[0.8408166170120239, 0.8408166170120239, 0.8336913585662842, 0.8336913585662842, 0.8321725130081177, 0.8321725130081177, 0.8290814757347107, 0.8290814757347107, 0.8258272409439087, 0.8258272409439087]",method2_semantic_embedding
1073,"다음 문장에서 어문 규범에 부합하지 않는 부분을 찾아 고치고, 그 이유를 설명하세요.
""할머니는 꽃 무늬 조끼를 입고 계셨다.""","'꽃'과 '무늬'는 서로 다른 단어이므로 띄어 쓴다. 단, '꽃무늬'가 하나의 단어라면 붙여 쓴다. '무늬'는 '꽃'의 뜻을 나타내는 말이 아니므로 '꽃무늬'가 하나의 단어가 될 수 없다.",323,"'꽃'과 '무늬'는 서로 다른 단어이므로 띄어 쓴다. 단, '꽃무늬'가 하나의 단어라면 붙여 쓴다. '무늬'는 '꽃'의 뜻을 나타내는 말이 아니므로 '꽃무늬'가 하나의 단어가 될 수 없다.","[104, 39, 83, 18, 165, 139, 78, 13, 122, 57]","[0.8486642837524414, 0.8486642837524414, 0.8332822918891907, 0.8332822918891907, 0.8200198411941528, 0.813900887966156, 0.8097604513168335, 0.8097604513168335, 0.806606113910675, 0.806606113910675]",method2_semantic_embedding
1074,"""인생은 {성실로서/성실로써} 이루어지는 것이다."" 가운데 올바른 것을 선택하고, 그 이유를 설명하세요.","'로서'는 '되는 것, 된 것'의 뜻을 나타내는 접미사이다. '로서'는 '로서' 자체가 아닌 '의'와 '로서'의 합성으로 이루어진다. '의'는 소유, 직책, 관계 등을 나타내는 명사의 어미로, '로서'는 '되는 것, 된 것'의 뜻을 나타내는 관형사이다. 따라서 '성실로서'는 '성실(이)의'와 '성실(이)이 된 것'의 합성으로 '성실로서'가 된다.",324,"'로서'는 '되는 것, 된 것'의 뜻을 나타내는 접미사이다. '로서'는 '로서' 자체가 아닌 '의'와 '로서'의 합성으로 이루어진다. '의'는 소유, 직책, 관계 등을 나타내는 명사의 어미로, '로서'는 '되는 것, 된 것'의 뜻을 나타내는 관형사이다. 따라서 '성실로서'는 '성실(이)의'와 '성실(이)이 된 것'의 합성으로 '성실로서'가 된다.","[96, 31, 97, 32, 104, 39, 98, 33, 92, 27]","[0.8642433881759644, 0.8642433881759644, 0.8529806733131409, 0.8529806733131409, 0.8513314127922058, 0.8513314127922058, 0.8461999297142029, 0.8461999297142029, 0.8434987664222717, 0.8434987664222717]",method2_semantic_embedding
1075,"다음 문장이 어문 규범에 부합하도록 문장 부호를 추가하고, 그 이유를 설명하세요.
―이후以後의 사전적 의미는 '기준이 되는 때를 포함하여 그보다 뒤.' 로 되어 있습니다.",'이후'는 '이후의'의 줄임어이다. '이후의'는 '이후'와 '의'의 합성어이다. 따라서 '이후'와 '의'를 붙여 쓰는 것은 허용되지 않는다.,325,'이후'는 '이후의'의 줄임어이다. '이후의'는 '이후'와 '의'의 합성어이다. 따라서 '이후'와 '의'를 붙여 쓰는 것은 허용되지 않는다.,"[104, 39, 97, 32, 92, 27, 99, 34, 83, 18]","[0.8628092408180237, 0.8628092408180237, 0.8530871272087097, 0.8530871272087097, 0.8380376696586609, 0.8380376696586609, 0.8378228545188904, 0.8378228545188904, 0.8375734090805054, 0.8375734090805054]",method2_semantic_embedding
1076,"""오후 7시 19분""을 문장 부호를 사용해 간략하게 나타내시오.","시, 분, 초를 나타낼 때는 콤마를 쓴다.",326,"시, 분, 초를 나타낼 때는 콤마를 쓴다.","[133, 143, 134, 147, 144, 149, 83, 18, 122, 57]","[0.8142015933990479, 0.803891658782959, 0.7999500632286072, 0.7999046444892883, 0.7841853499412537, 0.7771921157836914, 0.7740515470504761, 0.7740515470504761, 0.773738443851471, 0.773738443851471]",method2_semantic_embedding
